file;prover;time;result;
tptp-problems/euclid-native-eq/133_lemma_9_5.p; vampire; 1; Proved; 
tptp-problems/euclid-native-eq/133_proposition_43B.p; vampire; 101; Failed; 
tptp-problems/euclid-native-eq/134_lemma_crossbar.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/134_proposition_39A.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/138_lemma_notperp.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/138_lemma_parallelcollinear2.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/145_lemma_angletrichotomy.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/147_lemma_linereflectionisometry.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/147_lemma_sameside2.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/147_lemma_together2.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/150_lemma_pointreflectionisometry.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/150_proposition_10.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/154_lemma_collinearbetween.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/164_lemma_altitudeofrighttriangle.p; vampire; 1; Proved; 
tptp-problems/euclid-native-eq/166_lemma_diagonalsmeet.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/166_proposition_45.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/173_proposition_31.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/175_lemma_collinear4.p; vampire; 0; Proved; 
tptp-problems/euclid-native-eq/176_proposition_22.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/180_proposition_46.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/182_lemma_paralleldef2B.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/190_lemma_35helper.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/197_lemma_crisscross.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/199_proposition_47B.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/204_proposition_32.p; vampire; 101; Failed; 
tptp-problems/euclid-native-eq/209_proposition_04.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/215_proposition_47A.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/225_proposition_29.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/243_proposition_44A.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/264_lemma_parallelcollinear1.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/268_proposition_23B.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/282_proposition_07.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/283_proposition_30.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/299_lemma_paste5.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/314_proposition_42.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/321_proposition_24.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/324_proposition_35A.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/352_proposition_16.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/379_proposition_27.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/461_proposition_35.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/551_lemma_angletrichotomy2.p; vampire; 100; Failed; 
tptp-problems/euclid-native-eq/lemma_4_19.p; vampire; 0; Proved; 
tptp-problems/euclid-native-eq/lemma_rightreflection.p; vampire; 101; Failed; 
tptp-problems/euclid-native-eq/006_lemma_3_5b.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/006_lemma_congruencesymmetric.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/006_lemma_congruencetransitive.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/006_lemma_equalitysymmetric.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/006_proposition_31short.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_ETreflexive.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_ray2.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_ray5.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_raystrict.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_squarerectangle.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_3_6a.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_3_6b.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_3_7b.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_angleorderrespectscongruence2.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_equalanglesreflexive.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_lessthancongruence2.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_PGflip.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_supplementsymmetric.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_TCreflexive.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_TTorder.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/008_proposition_03.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_collinearorder.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_congruenceflip.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_doublereverse.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_equalangleshelper.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_lessthannotequal.p; leancop; 2; Proved; 
tptp-problems/euclid-native-eq/009_lemma_oppositesideflip.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_PGrotate.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_PGsymmetric.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_RTcongruence.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/010_lemma_inequalitysymmetric.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/010_lemma_rayimpliescollinear.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/010_lemma_rectanglerotate.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/011_lemma_ray1.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/011_lemma_rightreverse.p; leancop; 11; Proved; 
tptp-problems/euclid-native-eq/011_lemma_samesideflip.p; leancop; 9; Proved; 
tptp-problems/euclid-native-eq/011_lemma_samesidetransitive.p; leancop; 49; Proved; 
tptp-problems/euclid-native-eq/011_lemma_supplementofright.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/011_lemma_TTflip.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/012_lemma_3_7a.p; leancop; 15; Proved; 
tptp-problems/euclid-native-eq/012_lemma_lessthanbetween.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/013_lemma_samesidesymmetric.p; leancop; 24; Proved; 
tptp-problems/euclid-native-eq/013_lemma_squareflip.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/014_lemma_localextension.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/014_lemma_RTsymmetric.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/014_lemma_samenotopposite.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/015_lemma_crossimpliesopposite.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/015_lemma_parallelsymmetric.p; leancop; 57; Proved; 
tptp-problems/euclid-native-eq/015_lemma_rectanglereverse.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/015_proposition_05.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/016_lemma_supplements2.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/017_lemma_collinear5.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/017_lemma_equalanglesflip.p; leancop; 2; Proved; 
tptp-problems/euclid-native-eq/017_lemma_partnotequalwhole.p; leancop; 10; Proved; 
tptp-problems/euclid-native-eq/017_lemma_samesidereflexive.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/017_lemma_trichotomy2.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/018_lemma_extensionunique.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/018_lemma_layoff.p; leancop; 19; Proved; 
tptp-problems/euclid-native-eq/018_lemma_samesidecollinear.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/018_proposition_06.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/020_lemma_TGsymmetric.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/020_proposition_13.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/021_lemma_together.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/021_proposition_05b.p; leancop; 14; Proved; 
tptp-problems/euclid-native-eq/022_lemma_TGflip.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/022_proposition_33B.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/023_lemma_collinearparallel.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/023_lemma_NChelper.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/024_lemma_betweennesspreserved.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/024_lemma_TTtransitive.p; leancop; 29; Proved; 
tptp-problems/euclid-native-eq/025_lemma_NCdistinct.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/025_lemma_righttogether.p; leancop; 26; Proved; 
tptp-problems/euclid-native-eq/025_lemma_TTflip2.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/025_lemma_twoperpsparallel.p; leancop; 176; Failed; 
tptp-problems/euclid-native-eq/025_proposition_11.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/025_proposition_27B.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/026_proposition_26B.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/026_proposition_28C.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/026_proposition_28D.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/026_proposition_41.p; leancop; 26; Proved; 
tptp-problems/euclid-native-eq/027_lemma_betweennotequal.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/027_lemma_erectedperpendicularunique.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/030_lemma_ray4_1.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/030_lemma_ray4_2.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/030_lemma_ray4_3.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/030_lemma_ray.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/030_lemma_trichotomy1.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/031_proposition_23C.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/032_lemma_8_3.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/032_lemma_ray3.p; leancop; 21; Proved; 
tptp-problems/euclid-native-eq/033_lemma_collinear1.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/033_proposition_28A.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/034_lemma_extension.p; leancop; 176; Failed; 
tptp-problems/euclid-native-eq/034_lemma_NCorder.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/034_lemma_Playfair.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/035_lemma_collinear2.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/035_lemma_EFreflexive.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/035_proposition_28B.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/035_proposition_43.p; leancop; 175; Failed; 
tptp-problems/euclid-native-eq/036_lemma_8_7.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/038_lemma_ondiameter.p; leancop; 10; Proved; 
tptp-problems/euclid-native-eq/038_proposition_25.p; leancop; 2; Proved; 
tptp-problems/euclid-native-eq/039_lemma_ABCequalsCBA.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/040_lemma_parallelNC.p; leancop; 13; Proved; 
tptp-problems/euclid-native-eq/040_proposition_02.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/040_proposition_36A.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/041_lemma_twolines.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/042_lemma_equalanglessymmetric.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/042_lemma_equaltorightisright.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/042_proposition_19.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/042_proposition_40.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/043_lemma_angledistinct.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/044_lemma_equalanglestransitive.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/044_lemma_PGrectangle.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/044_lemma_subtractequals.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/044_lemma_trapezoiddiagonals.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/044_proposition_33.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/045_lemma_21helper.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/045_lemma_collinearparallel2.p; leancop; 28; Proved; 
tptp-problems/euclid-native-eq/045_lemma_droppedperpendicularunique.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/045_lemma_outerconnectivity.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/045_lemma_tarskiparallelflip.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/046_lemma_interior5.p; leancop; 177; Failed; 
tptp-problems/euclid-native-eq/046_lemma_lessthancongruence.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/047_lemma_parallelcollinear.p; leancop; 2; Proved; 
tptp-problems/euclid-native-eq/047_lemma_parallelflip.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/048_lemma_8_2.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/048_lemma_oppositesidesymmetric.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/048_lemma_parallelPasch.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/048_lemma_tworays.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/048_proposition_14.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/049_lemma_equalanglesNC.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/050_lemma_paralleldef2A.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/056_lemma_fiveline.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/056_lemma_midpointunique.p; leancop; 175; Failed; 
tptp-problems/euclid-native-eq/059_lemma_differenceofparts.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/059_lemma_squaresequal.p; leancop; 168; Failed; 
tptp-problems/euclid-native-eq/059_proposition_29B.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/059_proposition_38.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/060_lemma_lessthantransitive.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/062_proposition_37.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/064_proposition_47.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/065_proposition_12.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/066_proposition_30B.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/067_lemma_10_12.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/067_proposition_44.p; leancop; 175; Failed; 
tptp-problems/euclid-native-eq/068_lemma_Playfairhelper.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/069_proposition_06a.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/070_lemma_collinearright.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/070_proposition_01.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/070_proposition_48.p; leancop; 175; Failed; 
tptp-problems/euclid-native-eq/072_lemma_altitudebisectsbase.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/072_lemma_legsmallerhypotenuse.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/072_proposition_09.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/073_lemma_26helper.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/073_lemma_angleordertransitive.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/073_lemma_collinearitypreserved.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/074_lemma_lessthanadditive.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/075_proposition_29C.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/076_proposition_23.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/079_lemma_30helper.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/079_lemma_triangletoparallelogram.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/082_lemma_angleaddition.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/082_proposition_21.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/083_lemma_angleorderrespectscongruence.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/084_lemma_crossbar2.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/084_proposition_34.p; leancop; 176; Failed; 
tptp-problems/euclid-native-eq/085_lemma_squareunique.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/086_lemma_9_5a.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/087_proposition_36.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/090_lemma_rectangleparallelogram.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/091_proposition_08.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/093_lemma_9_5b.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/095_proposition_18.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/097_lemma_Playfairhelper2.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/098_lemma_parallelbetween.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/100_proposition_15.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/100_proposition_39.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/104_proposition_48A.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/105_proposition_17.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/108_proposition_20.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/109_proposition_42B.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/111_lemma_diagonalsbisect.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/112_lemma_squareparallelogram.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/114_proposition_26A.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/116_lemma_layoffunique.p; leancop; 16; Proved; 
tptp-problems/euclid-native-eq/116_proposition_30A.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/122_lemma_Euclid4.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/125_proposition_11B.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/127_lemma_rightangleNC.p; leancop; 183; Failed; 
tptp-problems/euclid-native-eq/127_lemma_supplementinequality.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/133_lemma_9_5.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/133_proposition_43B.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/134_lemma_crossbar.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/134_proposition_39A.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/138_lemma_notperp.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/138_lemma_parallelcollinear2.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/145_lemma_angletrichotomy.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/147_lemma_linereflectionisometry.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/147_lemma_sameside2.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/147_lemma_together2.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/150_lemma_pointreflectionisometry.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/150_proposition_10.p; leancop; 176; Failed; 
tptp-problems/euclid-native-eq/154_lemma_collinearbetween.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/164_lemma_altitudeofrighttriangle.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/166_lemma_diagonalsmeet.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/166_proposition_45.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/173_proposition_31.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/175_lemma_collinear4.p; leancop; 34; Proved; 
tptp-problems/euclid-native-eq/176_proposition_22.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/180_proposition_46.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/182_lemma_paralleldef2B.p; leancop; 176; Failed; 
tptp-problems/euclid-native-eq/190_lemma_35helper.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/197_lemma_crisscross.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/199_proposition_47B.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/204_proposition_32.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/209_proposition_04.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/215_proposition_47A.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/225_proposition_29.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/243_proposition_44A.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/264_lemma_parallelcollinear1.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/268_proposition_23B.p; leancop; 169; Failed; 
tptp-problems/euclid-native-eq/282_proposition_07.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/283_proposition_30.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/299_lemma_paste5.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/314_proposition_42.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/321_proposition_24.p; leancop; 171; Failed; 
tptp-problems/euclid-native-eq/324_proposition_35A.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/352_proposition_16.p; leancop; 174; Failed; 
tptp-problems/euclid-native-eq/379_proposition_27.p; leancop; 170; Failed; 
tptp-problems/euclid-native-eq/461_proposition_35.p; leancop; 173; Failed; 
tptp-problems/euclid-native-eq/551_lemma_angletrichotomy2.p; leancop; 172; Failed; 
tptp-problems/euclid-native-eq/lemma_4_19.p; leancop; 1; Proved; 
tptp-problems/euclid-native-eq/lemma_rightreflection.p; leancop; 180; Failed; 
tptp-problems/euclid-native-eq/006_lemma_3_5b.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/006_lemma_congruencesymmetric.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/006_lemma_congruencetransitive.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/006_lemma_equalitysymmetric.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/006_proposition_31short.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_ETreflexive.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_ray2.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_ray5.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_raystrict.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/007_lemma_squarerectangle.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_3_6a.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_3_6b.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_3_7b.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_angleorderrespectscongruence2.p; nanocop; 2; Proved; 
tptp-problems/euclid-native-eq/008_lemma_equalanglesreflexive.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_lessthancongruence2.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_PGflip.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_supplementsymmetric.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_TCreflexive.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_lemma_TTorder.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/008_proposition_03.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_collinearorder.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_congruenceflip.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_doublereverse.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_equalangleshelper.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_lessthannotequal.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_oppositesideflip.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_PGrotate.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_PGsymmetric.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/009_lemma_RTcongruence.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/010_lemma_inequalitysymmetric.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/010_lemma_rayimpliescollinear.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/010_lemma_rectanglerotate.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/011_lemma_ray1.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/011_lemma_rightreverse.p; nanocop; 50; Proved; 
tptp-problems/euclid-native-eq/011_lemma_samesideflip.p; nanocop; 16; Proved; 
tptp-problems/euclid-native-eq/011_lemma_samesidetransitive.p; nanocop; 8; Proved; 
tptp-problems/euclid-native-eq/011_lemma_supplementofright.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/011_lemma_TTflip.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/012_lemma_3_7a.p; nanocop; 2; Proved; 
tptp-problems/euclid-native-eq/012_lemma_lessthanbetween.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/013_lemma_samesidesymmetric.p; nanocop; 35; Proved; 
tptp-problems/euclid-native-eq/013_lemma_squareflip.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/014_lemma_localextension.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/014_lemma_RTsymmetric.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/014_lemma_samenotopposite.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/015_lemma_crossimpliesopposite.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/015_lemma_parallelsymmetric.p; nanocop; 50; Proved; 
tptp-problems/euclid-native-eq/015_lemma_rectanglereverse.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/015_proposition_05.p; nanocop; 1; Proved; 
tptp-problems/euclid-native-eq/016_lemma_supplements2.p; nanocop; 1; Proved; 
